8.521603698811097274e+03
8.522175693527080512e+03
8.522298546895641266e+03
8.521767503302509795e+03
8.521385733157199866e+03
8.521491413474241199e+03
8.521778071334214474e+03
8.521797886393658700e+03
8.521537648612946214e+03
8.521877146631439246e+03
8.521877146631439246e+03
8.522381770145309929e+03
8.524447820343460990e+03
8.526322324966975430e+03
8.527482166446499832e+03
8.528278731836195220e+03
8.528095112285336654e+03
8.528434610303831505e+03
8.527996036988110063e+03
8.528717305151914843e+03
8.529723910171731404e+03
8.529766182298546482e+03
8.530266842800529048e+03
8.530092470277410030e+03
8.530221928665785526e+03
8.530594451783355908e+03
8.530552179656539010e+03
8.530396301188902726e+03
8.530472919418758465e+03
8.530146631439894918e+03
8.530146631439894918e+03
8.528973579920739212e+03
8.529516512549536856e+03
8.529305151915456008e+03
8.529003963011889937e+03
8.529190224570673308e+03
8.528900924702773409e+03
8.530162483487451027e+03
8.530677675033024570e+03
8.531533685601056277e+03
8.531240422721268260e+03
8.531746367239102256e+03
8.533439894319682935e+03
8.535978863936592461e+03
8.536663143989431774e+03
8.538545574636724268e+03
8.541217965653897409e+03
8.543956406869219791e+03
8.546191545574636621e+03
8.546191545574636621e+03
8.549393659180977920e+03
8.553532364597092965e+03
8.555541611624834331e+03
8.558215323645970784e+03
8.555713342140026725e+03
8.558073976221929115e+03
8.560174372523117199e+03
8.563100396301188084e+03
8.565054161162483069e+03
8.566982826948480579e+03
8.569624834874504813e+03
8.573756935270805116e+03
8.576730515191546147e+03
8.578927344782034197e+03
8.580521796565390105e+03
8.581780713342139279e+03
8.584117569352707505e+03
8.586047556142668327e+03
8.587715984147953350e+03
8.589214002642007472e+03
8.591615587846763447e+03
8.592710700132100101e+03
8.592359313077939078e+03
8.592702774108322046e+03
8.594413474240422147e+03
8.596249669749009627e+03
8.598187582562748503e+03
8.600669749009246516e+03
8.602809775429326692e+03
8.605264200792602423e+03
8.606618229854690071e+03
8.608726552179656210e+03
8.611461030383090474e+03
8.613025099075297476e+03
8.615672391017173140e+03
8.618330250990753484e+03
8.619981505944517266e+03
8.621536327608982901e+03
8.622686922060765937e+03
8.624566710700131807e+03
8.626149273447819724e+03
8.627412153236458835e+03
8.629240422721268260e+03
8.630815059445178122e+03
8.632631439894319556e+03
8.635467635402907035e+03
8.637680317040951195e+03
8.639446499339497677e+03
8.640891677675033861e+03
8.642145310435931606e+03
8.644717305151914843e+03
8.646033025099075530e+03
8.647122853368560754e+03
8.648553500660502323e+03
8.651586525759577853e+03
8.651586525759577853e+03
8.655916776750329518e+03
8.657269484808453853e+03
8.658162483487451027e+03
8.660014531043592797e+03
8.661266842800529048e+03
8.663462351387053786e+03
8.665749009247027061e+03
8.667858652575958331e+03
8.669116248348744193e+03
8.671377807133421811e+03
8.672482166446499832e+03
8.674240422721268260e+03
8.675663143989431774e+03
8.677437252311756311e+03
8.679433289299868193e+03
8.682825627476882801e+03
8.683464993394980411e+03
8.686058124174373006e+03
8.687710700132100101e+03
8.689752972258916998e+03
8.690969616908851094e+03
8.691850726552180276e+03
8.692944517833553618e+03
8.694161162483487715e+03
8.695323645970938742e+03
8.696803170409511949e+03
8.698536327608982901e+03
8.699466314398943723e+03
8.700183619550858566e+03
8.701398943196829350e+03
8.702180977542931942e+03
8.703326287978863547e+03
8.705509907529722113e+03
8.707997357992073375e+03
8.709410832232497341e+03
8.710118890356670818e+03
8.712163804491414339e+03
8.714087186261558600e+03
8.715114927344782700e+03
8.716371202113607069e+03
8.718072655217965803e+03
8.719174372523117199e+03
8.721237780713341635e+03
8.723550858652575698e+03
8.724907529722589970e+03
8.726714663143990037e+03
8.727225891677675463e+03
8.728981505944517266e+03
8.729162483487451027e+03
8.729877146631439246e+03
8.731877146631439246e+03
8.734338177014531539e+03
8.736752972258916998e+03
8.738587846763541165e+03
8.739568031704095119e+03
